Id,Longitude,Latitude,Accuracy,TimeStamp,Date,DateTime,IsGPSOn,BatLevel,Provider,Bearing,DeviceTime,RepId
340,80.10077,6.13844,10.5,1745975985000,30/04/2025 12:00:00 AM,30/04/2025 1:19:45 AM,True,55,gps,0,30/04/2025 6:49:43 AM,373
341,80.10084,6.13856,13.5,1745976085000,30/04/2025 12:00:00 AM,30/04/2025 1:21:25 AM,True,55,gps,0,30/04/2025 6:51:23 AM,373
342,80.10081,6.13847,6.5,1745976090000,30/04/2025 12:00:00 AM,30/04/2025 1:21:30 AM,True,55,gps,252.6,30/04/2025 6:51:28 AM,373
343,80.1008,6.13847,5.5,1745976108411,30/04/2025 12:00:00 AM,30/04/2025 1:21:48 AM,True,55,gps,241.2,30/04/2025 6:51:47 AM,373
344,80.1007,6.13842,27.667,1745976343936,30/04/2025 12:00:00 AM,30/04/2025 1:25:44 AM,True,55,network,0,30/04/2025 6:55:44 AM,373
345,80.1007,6.13843,5,1745976363000,30/04/2025 12:00:00 AM,30/04/2025 1:26:03 AM,True,55,gps,240,30/04/2025 6:56:01 AM,373
346,80.10067,6.13852,26.819,1745976404901,30/04/2025 12:00:00 AM,30/04/2025 1:26:45 AM,True,55,network,0,30/04/2025 6:56:44 AM,373
347,80.10078,6.13841,5,1745976409214,30/04/2025 12:00:00 AM,30/04/2025 1:26:49 AM,True,55,gps,0,30/04/2025 6:56:47 AM,373
348,80.10084,6.13849,6,1745976486000,30/04/2025 12:00:00 AM,30/04/2025 1:28:06 AM,True,55,gps,282.8,30/04/2025 6:58:04 AM,373
349,80.10082,6.13839,6,1745976656000,30/04/2025 12:00:00 AM,30/04/2025 1:30:56 AM,True,55,gps,195.2,30/04/2025 7:00:54 AM,373
350,80.10082,6.13841,5,1745976709101,30/04/2025 12:00:00 AM,30/04/2025 1:31:49 AM,True,55,gps,219.5,30/04/2025 7:01:47 AM,373
351,80.10071,6.13849,12,1745976740000,30/04/2025 12:00:00 AM,30/04/2025 1:32:20 AM,True,55,gps,0,30/04/2025 7:02:18 AM,373
352,80.10078,6.13843,4.5,1745976778000,30/04/2025 12:00:00 AM,30/04/2025 1:32:58 AM,True,55,gps,269.7,30/04/2025 7:02:56 AM,373
353,80.10065,6.13852,20,1745977007408,30/04/2025 12:00:00 AM,30/04/2025 1:36:47 AM,True,55,network,0,30/04/2025 7:06:47 AM,373
354,80.10086,6.13841,5,1745977008980,30/04/2025 12:00:00 AM,30/04/2025 1:36:49 AM,True,55,gps,0,30/04/2025 7:06:47 AM,373
355,80.10074,6.13833,11,1745977045000,30/04/2025 12:00:00 AM,30/04/2025 1:37:25 AM,True,55,gps,0,30/04/2025 7:07:23 AM,373
356,80.10083,6.13841,8,1745977046000,30/04/2025 12:00:00 AM,30/04/2025 1:37:26 AM,True,55,gps,0,30/04/2025 7:07:24 AM,373
357,80.10077,6.13848,4.5,1745977184000,30/04/2025 12:00:00 AM,30/04/2025 1:39:44 AM,True,55,gps,221.3,30/04/2025 7:09:42 AM,373
358,80.10085,6.13843,4.5,1745977246000,30/04/2025 12:00:00 AM,30/04/2025 1:40:46 AM,True,55,gps,140.7,30/04/2025 7:10:44 AM,373
359,80.10085,6.13847,4.5,1745977309006,30/04/2025 12:00:00 AM,30/04/2025 1:41:49 AM,True,55,gps,0,30/04/2025 7:11:47 AM,373
360,80.10075,6.13852,5.5,1745977470000,30/04/2025 12:00:00 AM,30/04/2025 1:44:30 AM,True,55,gps,274.1,30/04/2025 7:14:28 AM,373
361,80.10085,6.13853,5.5,1745977528000,30/04/2025 12:00:00 AM,30/04/2025 1:45:28 AM,True,55,gps,108.5,30/04/2025 7:15:27 AM,373
362,80.10075,6.13854,4.5,1745977634000,30/04/2025 12:00:00 AM,30/04/2025 1:47:14 AM,True,55,gps,325.1,30/04/2025 7:17:12 AM,373
363,80.10079,6.13851,6,1745977669000,30/04/2025 12:00:00 AM,30/04/2025 1:47:49 AM,True,55,gps,354.5,30/04/2025 7:17:47 AM,373
364,80.10071,6.13859,3.5,1745977683000,30/04/2025 12:00:00 AM,30/04/2025 1:48:03 AM,True,55,gps,342.1,30/04/2025 7:18:01 AM,373
365,80.10068,6.13871,3.5,1745977686000,30/04/2025 12:00:00 AM,30/04/2025 1:48:06 AM,True,55,gps,355.3,30/04/2025 7:18:04 AM,373
366,80.10068,6.13884,3,1745977688000,30/04/2025 12:00:00 AM,30/04/2025 1:48:08 AM,True,55,gps,1.4,30/04/2025 7:18:06 AM,373
367,80.10068,6.13898,3.5,1745977690000,30/04/2025 12:00:00 AM,30/04/2025 1:48:10 AM,True,55,gps,359.9,30/04/2025 7:18:08 AM,373
368,80.10069,6.13913,3.5,1745977692000,30/04/2025 12:00:00 AM,30/04/2025 1:48:12 AM,True,55,gps,0.7,30/04/2025 7:18:10 AM,373
369,80.10068,6.13927,3.5,1745977694000,30/04/2025 12:00:00 AM,30/04/2025 1:48:14 AM,True,55,gps,359.4,30/04/2025 7:18:12 AM,373
370,80.10067,6.13938,3.5,1745977696000,30/04/2025 12:00:00 AM,30/04/2025 1:48:16 AM,True,55,gps,340.1,30/04/2025 7:18:14 AM,373
371,80.10061,6.13945,3.5,1745977700000,30/04/2025 12:00:00 AM,30/04/2025 1:48:20 AM,True,55,gps,278.3,30/04/2025 7:18:18 AM,373
372,80.10051,6.13942,3,1745977703000,30/04/2025 12:00:00 AM,30/04/2025 1:48:23 AM,True,55,gps,259.9,30/04/2025 7:18:21 AM,373
373,80.1004,6.13939,3.5,1745977708000,30/04/2025 12:00:00 AM,30/04/2025 1:48:28 AM,True,55,gps,268.3,30/04/2025 7:18:26 AM,373
374,80.1003,6.1394,3.5,1745977713000,30/04/2025 12:00:00 AM,30/04/2025 1:48:33 AM,True,55,gps,278.3,30/04/2025 7:18:31 AM,373
375,80.10017,6.13942,3,1745977716000,30/04/2025 12:00:00 AM,30/04/2025 1:48:36 AM,True,55,gps,285.8,30/04/2025 7:18:35 AM,373
376,80.10007,6.13946,3.5,1745977718000,30/04/2025 12:00:00 AM,30/04/2025 1:48:38 AM,True,55,gps,286.7,30/04/2025 7:18:36 AM,373
377,80.09996,6.13948,4,1745977720000,30/04/2025 12:00:00 AM,30/04/2025 1:48:40 AM,True,55,gps,282.1,30/04/2025 7:18:38 AM,373
378,80.09985,6.13951,4,1745977723000,30/04/2025 12:00:00 AM,30/04/2025 1:48:43 AM,True,55,gps,296.5,30/04/2025 7:18:41 AM,373
379,80.0998,6.13958,3,1745977727000,30/04/2025 12:00:00 AM,30/04/2025 1:48:47 AM,True,55,gps,2.5,30/04/2025 7:18:45 AM,373
380,80.09978,6.13972,3,1745977730000,30/04/2025 12:00:00 AM,30/04/2025 1:48:50 AM,True,55,gps,14.8,30/04/2025 7:18:49 AM,373
381,80.09981,6.13984,3,1745977732000,30/04/2025 12:00:00 AM,30/04/2025 1:48:52 AM,True,55,gps,17.2,30/04/2025 7:18:51 AM,373
382,80.09984,6.13997,2.5,1745977734000,30/04/2025 12:00:00 AM,30/04/2025 1:48:54 AM,True,55,gps,14.9,30/04/2025 7:18:52 AM,373
383,80.09986,6.14012,2.5,1745977736000,30/04/2025 12:00:00 AM,30/04/2025 1:48:56 AM,True,55,gps,3.3,30/04/2025 7:18:55 AM,373
384,80.09984,6.14027,2.5,1745977738000,30/04/2025 12:00:00 AM,30/04/2025 1:48:58 AM,True,55,gps,351.2,30/04/2025 7:18:57 AM,373
385,80.09981,6.14041,2.5,1745977740000,30/04/2025 12:00:00 AM,30/04/2025 1:49:00 AM,True,55,gps,343.8,30/04/2025 7:18:59 AM,373
386,80.09978,6.14052,2.5,1745977742000,30/04/2025 12:00:00 AM,30/04/2025 1:49:02 AM,True,55,gps,347.8,30/04/2025 7:19:01 AM,373
387,80.09975,6.14064,3,1745977744000,30/04/2025 12:00:00 AM,30/04/2025 1:49:04 AM,True,55,gps,347.9,30/04/2025 7:19:02 AM,373
388,80.09971,6.14077,3,1745977746000,30/04/2025 12:00:00 AM,30/04/2025 1:49:06 AM,True,55,gps,345.7,30/04/2025 7:19:05 AM,373
389,80.09968,6.14092,3,1745977748000,30/04/2025 12:00:00 AM,30/04/2025 1:49:08 AM,True,55,gps,345.5,30/04/2025 7:19:07 AM,373
390,80.09964,6.14108,3,1745977750000,30/04/2025 12:00:00 AM,30/04/2025 1:49:10 AM,True,55,gps,347.7,30/04/2025 7:19:09 AM,373
391,80.09961,6.14124,3,1745977752000,30/04/2025 12:00:00 AM,30/04/2025 1:49:12 AM,True,55,gps,348.3,30/04/2025 7:19:11 AM,373
392,80.09958,6.14141,2.5,1745977754000,30/04/2025 12:00:00 AM,30/04/2025 1:49:14 AM,True,55,gps,353.3,30/04/2025 7:19:13 AM,373
393,80.09958,6.14158,2.5,1745977756000,30/04/2025 12:00:00 AM,30/04/2025 1:49:16 AM,True,55,gps,6,30/04/2025 7:19:15 AM,373
394,80.09962,6.14172,2.5,1745977758000,30/04/2025 12:00:00 AM,30/04/2025 1:49:18 AM,True,55,gps,11.6,30/04/2025 7:19:17 AM,373
395,80.09967,6.14184,2.5,1745977760000,30/04/2025 12:00:00 AM,30/04/2025 1:49:20 AM,True,55,gps,15.8,30/04/2025 7:19:19 AM,373
396,80.09972,6.14193,2.5,1745977762000,30/04/2025 12:00:00 AM,30/04/2025 1:49:22 AM,True,55,gps,36.8,30/04/2025 7:19:21 AM,373
397,80.09978,6.142,2.5,1745977765000,30/04/2025 12:00:00 AM,30/04/2025 1:49:25 AM,True,55,gps,55.9,30/04/2025 7:19:24 AM,373
398,80.09988,6.142,3,1745977768000,30/04/2025 12:00:00 AM,30/04/2025 1:49:28 AM,True,55,gps,99.4,30/04/2025 7:19:27 AM,373
399,80.09997,6.142,4,1745977771000,30/04/2025 12:00:00 AM,30/04/2025 1:49:31 AM,True,55,gps,84.6,30/04/2025 7:19:30 AM,373
400,80.10006,6.14203,6,1745977835000,30/04/2025 12:00:00 AM,30/04/2025 1:50:35 AM,True,55,gps,0,30/04/2025 7:20:33 AM,373
401,80.10016,6.142,4.5,1745977869000,30/04/2025 12:00:00 AM,30/04/2025 1:51:09 AM,True,55,gps,99.7,30/04/2025 7:21:07 AM,373
402,80.1015,6.14726,2299.999,1745977923753,30/04/2025 12:00:00 AM,30/04/2025 1:52:04 AM,True,55,network,0,30/04/2025 7:22:04 AM,373
403,80.10019,6.14209,4,1745977979000,30/04/2025 12:00:00 AM,30/04/2025 1:52:59 AM,True,55,gps,3.9,30/04/2025 7:22:57 AM,373
404,80.10019,6.1422,3.5,1745977990000,30/04/2025 12:00:00 AM,30/04/2025 1:53:10 AM,True,55,gps,5.8,30/04/2025 7:23:08 AM,373
405,80.10019,6.1423,3.5,1745978002000,30/04/2025 12:00:00 AM,30/04/2025 1:53:22 AM,True,55,gps,9.3,30/04/2025 7:23:20 AM,373
406,80.10015,6.14238,4.5,1745978024000,30/04/2025 12:00:00 AM,30/04/2025 1:53:44 AM,True,55,gps,0,30/04/2025 7:23:42 AM,373
407,80.10014,6.14238,14.5,1745978029349,30/04/2025 12:00:00 AM,30/04/2025 1:53:49 AM,True,55,gps,19.9,30/04/2025 7:23:47 AM,373
408,80.10019,6.14247,5,1745978052000,30/04/2025 12:00:00 AM,30/04/2025 1:54:12 AM,True,55,gps,39.1,30/04/2025 7:24:10 AM,373
409,80.10016,6.14257,4,1745978058000,30/04/2025 12:00:00 AM,30/04/2025 1:54:18 AM,True,55,gps,345.9,30/04/2025 7:24:16 AM,373
410,80.10017,6.14267,3.5,1745978065000,30/04/2025 12:00:00 AM,30/04/2025 1:54:25 AM,True,55,gps,0.1,30/04/2025 7:24:23 AM,373
411,80.10015,6.14287,24.5,1745978096000,30/04/2025 12:00:00 AM,30/04/2025 1:54:56 AM,True,55,gps,353.1,30/04/2025 7:24:54 AM,373
412,80.10013,6.14297,18,1745978103000,30/04/2025 12:00:00 AM,30/04/2025 1:55:03 AM,True,55,gps,351.6,30/04/2025 7:25:01 AM,373
413,80.10013,6.14286,19,1745978112000,30/04/2025 12:00:00 AM,30/04/2025 1:55:12 AM,True,55,gps,160.6,30/04/2025 7:25:10 AM,373
414,80.10015,6.14276,19,1745978114000,30/04/2025 12:00:00 AM,30/04/2025 1:55:14 AM,True,55,gps,181.5,30/04/2025 7:25:12 AM,373
415,80.10017,6.14264,18,1745978116000,30/04/2025 12:00:00 AM,30/04/2025 1:55:16 AM,True,55,gps,183.1,30/04/2025 7:25:14 AM,373
416,80.10019,6.14252,19.5,1745978119000,30/04/2025 12:00:00 AM,30/04/2025 1:55:19 AM,True,55,gps,178.2,30/04/2025 7:25:17 AM,373
417,80.10022,6.14244,19,1745978122000,30/04/2025 12:00:00 AM,30/04/2025 1:55:22 AM,True,55,gps,161.2,30/04/2025 7:25:20 AM,373
418,80.1002,6.14256,22.5,1745978132000,30/04/2025 12:00:00 AM,30/04/2025 1:55:32 AM,True,55,gps,335,30/04/2025 7:25:30 AM,373
419,80.10011,6.14264,21,1745978135000,30/04/2025 12:00:00 AM,30/04/2025 1:55:35 AM,True,55,gps,283.9,30/04/2025 7:25:33 AM,373
420,80.10004,6.1427,21,1745978142000,30/04/2025 12:00:00 AM,30/04/2025 1:55:42 AM,True,55,gps,234.8,30/04/2025 7:25:40 AM,373
421,80.10011,6.14275,15,1745978175000,30/04/2025 12:00:00 AM,30/04/2025 1:56:15 AM,True,55,gps,73.4,30/04/2025 7:26:13 AM,373
422,80.10019,6.1427,16.5,1745978184000,30/04/2025 12:00:00 AM,30/04/2025 1:56:24 AM,True,55,gps,146.7,30/04/2025 7:26:22 AM,373
423,80.10115,6.13973,2200,1745978205666,30/04/2025 12:00:00 AM,30/04/2025 1:56:46 AM,True,55,network,0,30/04/2025 7:26:46 AM,373
424,80.1001,6.14268,17,1745978217000,30/04/2025 12:00:00 AM,30/04/2025 1:56:57 AM,True,55,gps,245.6,30/04/2025 7:26:55 AM,373
425,80.10019,6.14269,12.5,1745978264000,30/04/2025 12:00:00 AM,30/04/2025 1:57:44 AM,True,55,gps,304.5,30/04/2025 7:27:42 AM,373
426,80.10115,6.13973,2200,1745978285883,30/04/2025 12:00:00 AM,30/04/2025 1:58:06 AM,True,55,network,0,30/04/2025 7:28:07 AM,373
427,80.10018,6.14258,20.5,1745978312000,30/04/2025 12:00:00 AM,30/04/2025 1:58:32 AM,True,55,gps,191.2,30/04/2025 7:28:30 AM,373
428,80.10009,6.14251,38,1745978326000,30/04/2025 12:00:00 AM,30/04/2025 1:58:46 AM,True,55,gps,226.4,30/04/2025 7:28:44 AM,373
429,80.10013,6.14267,30.5,1745978331000,30/04/2025 12:00:00 AM,30/04/2025 1:58:51 AM,True,55,gps,26,30/04/2025 7:28:49 AM,373
430,80.10015,6.14277,25,1745978332000,30/04/2025 12:00:00 AM,30/04/2025 1:58:52 AM,True,55,gps,19.3,30/04/2025 7:28:50 AM,373
431,80.10016,6.1429,22,1745978334000,30/04/2025 12:00:00 AM,30/04/2025 1:58:54 AM,True,55,gps,8.6,30/04/2025 7:28:52 AM,373
432,80.10017,6.143,21,1745978336000,30/04/2025 12:00:00 AM,30/04/2025 1:58:56 AM,True,55,gps,355.9,30/04/2025 7:28:54 AM,373
433,80.10013,6.14313,19,1745978339000,30/04/2025 12:00:00 AM,30/04/2025 1:58:59 AM,True,55,gps,333.7,30/04/2025 7:28:57 AM,373
434,80.10007,6.14322,18,1745978341000,30/04/2025 12:00:00 AM,30/04/2025 1:59:01 AM,True,55,gps,330.5,30/04/2025 7:28:59 AM,373
435,80.10001,6.14341,18.5,1745978346000,30/04/2025 12:00:00 AM,30/04/2025 1:59:06 AM,True,55,gps,351,30/04/2025 7:29:04 AM,373
436,80.10006,6.1435,18,1745978349000,30/04/2025 12:00:00 AM,30/04/2025 1:59:09 AM,True,55,gps,12.5,30/04/2025 7:29:07 AM,373
437,80.10011,6.1436,21.5,1745978352000,30/04/2025 12:00:00 AM,30/04/2025 1:59:12 AM,True,55,gps,5.4,30/04/2025 7:29:10 AM,373
438,80.10012,6.1437,20.5,1745978354000,30/04/2025 12:00:00 AM,30/04/2025 1:59:14 AM,True,55,gps,1,30/04/2025 7:29:12 AM,373
439,80.10012,6.14385,17.5,1745978356000,30/04/2025 12:00:00 AM,30/04/2025 1:59:16 AM,True,55,gps,354.8,30/04/2025 7:29:14 AM,373
440,80.1001,6.144,18,1745978358000,30/04/2025 12:00:00 AM,30/04/2025 1:59:18 AM,True,55,gps,354.1,30/04/2025 7:29:16 AM,373
441,80.10007,6.14408,18,1745978359000,30/04/2025 12:00:00 AM,30/04/2025 1:59:19 AM,True,55,gps,350.3,30/04/2025 7:29:17 AM,373
442,80.10006,6.14431,22,1745978362000,30/04/2025 12:00:00 AM,30/04/2025 1:59:22 AM,True,55,gps,347.7,30/04/2025 7:29:20 AM,373
443,80.10006,6.14442,21,1745978363000,30/04/2025 12:00:00 AM,30/04/2025 1:59:23 AM,True,55,gps,5.3,30/04/2025 7:29:21 AM,373
444,80.10006,6.14453,20.5,1745978364000,30/04/2025 12:00:00 AM,30/04/2025 1:59:24 AM,True,55,gps,1.9,30/04/2025 7:29:22 AM,373
445,80.10009,6.14467,24,1745978366000,30/04/2025 12:00:00 AM,30/04/2025 1:59:26 AM,True,55,gps,1.3,30/04/2025 7:29:24 AM,373
446,80.10009,6.14477,24.5,1745978367000,30/04/2025 12:00:00 AM,30/04/2025 1:59:27 AM,True,55,gps,1.4,30/04/2025 7:29:25 AM,373
447,80.10008,6.14486,27,1745978368000,30/04/2025 12:00:00 AM,30/04/2025 1:59:28 AM,True,55,gps,1,30/04/2025 7:29:26 AM,373
448,80.10007,6.14496,29,1745978369000,30/04/2025 12:00:00 AM,30/04/2025 1:59:29 AM,True,55,gps,359.9,30/04/2025 7:29:27 AM,373
449,80.10004,6.1451,26.5,1745978370000,30/04/2025 12:00:00 AM,30/04/2025 1:59:30 AM,True,55,gps,357.5,30/04/2025 7:29:28 AM,373
450,80.10002,6.14535,25.5,1745978372000,30/04/2025 12:00:00 AM,30/04/2025 1:59:32 AM,True,55,gps,356.4,30/04/2025 7:29:30 AM,373
451,80.10002,6.14551,32,1745978373000,30/04/2025 12:00:00 AM,30/04/2025 1:59:33 AM,True,55,gps,356.1,30/04/2025 7:29:31 AM,373
452,80.10003,6.14574,40,1745978375000,30/04/2025 12:00:00 AM,30/04/2025 1:59:35 AM,True,55,gps,0.1,30/04/2025 7:29:33 AM,373
453,80.10006,6.14596,43,1745978377000,30/04/2025 12:00:00 AM,30/04/2025 1:59:37 AM,True,55,gps,1.9,30/04/2025 7:29:35 AM,373
454,80.09986,6.1484,39,1745978395947,30/04/2025 12:00:00 AM,30/04/2025 1:59:56 AM,True,55,gps,359.2,30/04/2025 7:29:54 AM,373
455,80.06433,6.20501,28.5,1745978781000,30/04/2025 12:00:00 AM,30/04/2025 2:06:21 AM,True,55,gps,346.4,30/04/2025 7:36:20 AM,373
456,80.05514,6.23385,87.6,1745978958595,30/04/2025 12:00:00 AM,30/04/2025 2:09:19 AM,True,55,network,0,30/04/2025 7:39:18 AM,373
457,80.05502,6.236,87.6,1745979018918,30/04/2025 12:00:00 AM,30/04/2025 2:10:19 AM,True,55,network,0,30/04/2025 7:40:19 AM,373
458,80.05527,6.23702,110,1745979078871,30/04/2025 12:00:00 AM,30/04/2025 2:11:19 AM,True,55,network,0,30/04/2025 7:41:18 AM,373
459,80.05239,6.25179,77.6,1745979207925,30/04/2025 12:00:00 AM,30/04/2025 2:13:28 AM,True,55,network,0,30/04/2025 7:43:28 AM,373
460,80.04683,6.26685,68.4,1745979308132,30/04/2025 12:00:00 AM,30/04/2025 2:15:08 AM,True,55,network,0,30/04/2025 7:45:08 AM,373
461,80.04278,6.2749,98.4,1745979368335,30/04/2025 12:00:00 AM,30/04/2025 2:16:08 AM,True,55,network,0,30/04/2025 7:46:08 AM,373
462,80.04414,6.27781,68.4,1745979388379,30/04/2025 12:00:00 AM,30/04/2025 2:16:28 AM,True,55,network,0,30/04/2025 7:46:28 AM,373
463,80.04374,6.28862,98.4,1745979448539,30/04/2025 12:00:00 AM,30/04/2025 2:17:29 AM,True,55,network,0,30/04/2025 7:47:28 AM,373
464,80.04275,6.28086,82.5,1745979710185,30/04/2025 12:00:00 AM,30/04/2025 2:21:50 AM,True,55,network,0,30/04/2025 7:51:50 AM,373
465,80.00684,6.39634,104.1,1745980287603,30/04/2025 12:00:00 AM,30/04/2025 2:31:28 AM,True,55,network,0,30/04/2025 8:01:27 AM,373
466,80.0057,6.39891,92.9,1745980387933,30/04/2025 12:00:00 AM,30/04/2025 2:33:08 AM,True,55,network,0,30/04/2025 8:03:08 AM,373
467,80.00546,6.39975,42.5,1745980407867,30/04/2025 12:00:00 AM,30/04/2025 2:33:28 AM,True,55,network,0,30/04/2025 8:03:27 AM,373
468,80.00033,6.4109,52.4,1745980508148,30/04/2025 12:00:00 AM,30/04/2025 2:35:08 AM,True,55,network,0,30/04/2025 8:05:08 AM,373
469,79.99725,6.41823,98.4,1745980567468,30/04/2025 12:00:00 AM,30/04/2025 2:36:07 AM,True,55,network,0,30/04/2025 8:06:07 AM,373
470,79.99691,6.42077,42.5,1745980587625,30/04/2025 12:00:00 AM,30/04/2025 2:36:28 AM,True,55,network,0,30/04/2025 8:06:27 AM,373
471,79.99757,6.42536,104.1,1745980627678,30/04/2025 12:00:00 AM,30/04/2025 2:37:08 AM,True,55,network,0,30/04/2025 8:07:07 AM,373
472,80.0001,6.43299,9.5,1745980754000,30/04/2025 12:00:00 AM,30/04/2025 2:39:14 AM,True,55,gps,0,30/04/2025 8:09:12 AM,373
473,80.0002,6.43292,9.5,1745980755000,30/04/2025 12:00:00 AM,30/04/2025 2:39:15 AM,True,55,gps,0,30/04/2025 8:09:13 AM,373
474,80.00011,6.43296,24.5,1745980757000,30/04/2025 12:00:00 AM,30/04/2025 2:39:17 AM,True,55,gps,330.6,30/04/2025 8:09:15 AM,373
475,79.9093,6.71105,1500,1745983404161,30/04/2025 12:00:00 AM,30/04/2025 3:23:24 AM,True,55,network,0,30/04/2025 8:57:27 AM,373
476,79.90545,6.71526,1799.999,1745983646242,30/04/2025 12:00:00 AM,30/04/2025 3:27:26 AM,True,55,network,0,30/04/2025 8:57:27 AM,373
477,79.90457,6.71271,37,1745983657367,30/04/2025 12:00:00 AM,30/04/2025 3:27:37 AM,True,55,gps,0,30/04/2025 8:57:35 AM,373
478,79.90465,6.71277,10.5,1745983660000,30/04/2025 12:00:00 AM,30/04/2025 3:27:40 AM,True,55,gps,178,30/04/2025 8:57:38 AM,373
479,79.90461,6.71269,4,1745983668000,30/04/2025 12:00:00 AM,30/04/2025 3:27:48 AM,True,55,gps,201.3,30/04/2025 8:57:46 AM,373
480,79.90459,6.71259,4,1745983689000,30/04/2025 12:00:00 AM,30/04/2025 3:28:09 AM,True,55,gps,188.3,30/04/2025 8:58:07 AM,373
481,79.90458,6.71249,4,1745983699000,30/04/2025 12:00:00 AM,30/04/2025 3:28:19 AM,True,55,gps,0,30/04/2025 8:58:17 AM,373
482,79.90458,6.7124,3.5,1745983706000,30/04/2025 12:00:00 AM,30/04/2025 3:28:26 AM,True,55,gps,189.2,30/04/2025 8:58:24 AM,373
483,79.9046,6.7123,4,1745983717000,30/04/2025 12:00:00 AM,30/04/2025 3:28:37 AM,True,55,gps,148.5,30/04/2025 8:58:35 AM,373
484,79.9046,6.71221,3.5,1745983724000,30/04/2025 12:00:00 AM,30/04/2025 3:28:44 AM,True,55,gps,162.6,30/04/2025 8:58:42 AM,373
485,79.9046,6.71211,3.5,1745983732000,30/04/2025 12:00:00 AM,30/04/2025 3:28:52 AM,True,55,gps,0,30/04/2025 8:58:50 AM,373
486,79.90468,6.71206,4.5,1745983742000,30/04/2025 12:00:00 AM,30/04/2025 3:29:02 AM,True,55,gps,119.8,30/04/2025 8:59:00 AM,373
487,79.90477,6.71206,4.5,1745983749000,30/04/2025 12:00:00 AM,30/04/2025 3:29:09 AM,True,55,gps,0,30/04/2025 8:59:07 AM,373
488,79.90486,6.71209,6,1745983764000,30/04/2025 12:00:00 AM,30/04/2025 3:29:24 AM,True,55,gps,0,30/04/2025 8:59:22 AM,373
489,79.90494,6.71212,4.5,1745983773000,30/04/2025 12:00:00 AM,30/04/2025 3:29:33 AM,True,55,gps,140.3,30/04/2025 8:59:31 AM,373
490,79.90499,6.71204,2.5,1745983781000,30/04/2025 12:00:00 AM,30/04/2025 3:29:41 AM,True,55,gps,147.2,30/04/2025 8:59:39 AM,373
491,79.90505,6.71197,3,1745983789000,30/04/2025 12:00:00 AM,30/04/2025 3:29:49 AM,True,55,gps,144.4,30/04/2025 8:59:47 AM,373
492,79.90515,6.71193,3.5,1745983796000,30/04/2025 12:00:00 AM,30/04/2025 3:29:56 AM,True,55,gps,73.2,30/04/2025 8:59:54 AM,373
493,79.90524,6.71194,3,1745983803000,30/04/2025 12:00:00 AM,30/04/2025 3:30:03 AM,True,55,gps,79.3,30/04/2025 9:00:01 AM,373
494,79.90534,6.71196,3.5,1745983809000,30/04/2025 12:00:00 AM,30/04/2025 3:30:09 AM,True,55,gps,77.1,30/04/2025 9:00:07 AM,373
495,79.90544,6.71197,3.5,1745983816000,30/04/2025 12:00:00 AM,30/04/2025 3:30:16 AM,True,55,gps,79.2,30/04/2025 9:00:14 AM,373
496,79.90553,6.71199,3,1745983823000,30/04/2025 12:00:00 AM,30/04/2025 3:30:23 AM,True,55,gps,76.3,30/04/2025 9:00:21 AM,373
497,79.90562,6.71201,2.5,1745983831000,30/04/2025 12:00:00 AM,30/04/2025 3:30:31 AM,True,55,gps,68.6,30/04/2025 9:00:29 AM,373
498,79.90571,6.71205,2.5,1745983839000,30/04/2025 12:00:00 AM,30/04/2025 3:30:39 AM,True,55,gps,60.1,30/04/2025 9:00:37 AM,373
499,79.9058,6.7121,2.5,1745983847000,30/04/2025 12:00:00 AM,30/04/2025 3:30:47 AM,True,55,gps,50.9,30/04/2025 9:00:45 AM,373
500,79.90587,6.71216,2.5,1745983854000,30/04/2025 12:00:00 AM,30/04/2025 3:30:54 AM,True,55,gps,69.6,30/04/2025 9:00:52 AM,373
501,79.90596,6.7122,2.5,1745983862000,30/04/2025 12:00:00 AM,30/04/2025 3:31:02 AM,True,55,gps,51.9,30/04/2025 9:01:00 AM,373
502,79.90604,6.71226,4,1745983870000,30/04/2025 12:00:00 AM,30/04/2025 3:31:10 AM,True,55,gps,69.2,30/04/2025 9:01:08 AM,373
503,79.90613,6.71232,4,1745983893000,30/04/2025 12:00:00 AM,30/04/2025 3:31:33 AM,True,55,gps,65.8,30/04/2025 9:01:31 AM,373
504,79.9062,6.71239,4.5,1745983902000,30/04/2025 12:00:00 AM,30/04/2025 3:31:42 AM,True,55,gps,78.4,30/04/2025 9:01:40 AM,373
505,79.90628,6.71235,4.5,1745983913000,30/04/2025 12:00:00 AM,30/04/2025 3:31:53 AM,True,55,gps,158.6,30/04/2025 9:01:51 AM,373
506,79.90635,6.71229,4,1745983919000,30/04/2025 12:00:00 AM,30/04/2025 3:31:59 AM,True,55,gps,163.8,30/04/2025 9:01:57 AM,373
507,79.90643,6.71223,3.5,1745983929000,30/04/2025 12:00:00 AM,30/04/2025 3:32:09 AM,True,55,gps,155.1,30/04/2025 9:02:07 AM,373
508,79.90649,6.71216,3,1745983937000,30/04/2025 12:00:00 AM,30/04/2025 3:32:17 AM,True,55,gps,148.4,30/04/2025 9:02:15 AM,373
509,79.90656,6.71211,3,1745983944000,30/04/2025 12:00:00 AM,30/04/2025 3:32:24 AM,True,55,gps,128.1,30/04/2025 9:02:22 AM,373
510,79.90663,6.71203,3,1745983952000,30/04/2025 12:00:00 AM,30/04/2025 3:32:32 AM,True,55,gps,152.9,30/04/2025 9:02:30 AM,373
